source_root,file,theory,line,kind,subtype,name,operator_like,excerpt
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,60,definition,constant_or_definition,aa_module_library_parse_passes,no,definition aa_module_library_parse_passes :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,63,definition,constant_or_definition,aa_module_library_parse_normalization_queue,no,definition aa_module_library_parse_normalization_queue :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,66,definition,constant_or_definition,aa_module_library_source_packets,no,definition aa_module_library_source_packets :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,69,definition,constant_or_definition,aa_module_library_wolfram_passes,no,definition aa_module_library_wolfram_passes :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,72,definition,constant_or_definition,aa_module_library_needs_normalization,no,definition aa_module_library_needs_normalization :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,75,definition,constant_or_definition,aa_module_library_source_packet_statuses,no,definition aa_module_library_source_packet_statuses :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,78,lemma,proof_statement,aa_vortex_curvature_identity_passed,no,lemma aa_vortex_curvature_identity_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,82,lemma,proof_statement,aa_vortex_alfven_positive_passed,no,lemma aa_vortex_alfven_positive_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,86,lemma,proof_statement,aa_vortex_mach_ratio_passed,no,lemma aa_vortex_mach_ratio_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,90,lemma,proof_statement,aa_dna_entropy_floor_passed,no,lemma aa_dna_entropy_floor_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,94,lemma,proof_statement,aa_dna_unitary_identity_passed,no,lemma aa_dna_unitary_identity_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,98,lemma,proof_statement,aa_dna_helix_length_passed,no,lemma aa_dna_helix_length_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,102,lemma,proof_statement,aa_neutrino_enhancement_square_passed,no,lemma aa_neutrino_enhancement_square_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,106,lemma,proof_statement,aa_neutrino_capture_rate_positive_passed,no,lemma aa_neutrino_capture_rate_positive_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,110,lemma,proof_statement,aa_neutrino_information_log_passed,no,lemma aa_neutrino_information_log_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,114,lemma,proof_statement,aa_qi_kernel_normalization_passed,no,lemma aa_qi_kernel_normalization_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,118,lemma,proof_statement,aa_qi_phase_shift_units_passed,no,lemma aa_qi_phase_shift_units_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,122,lemma,proof_statement,aa_qi_decoherence_positive_passed,no,lemma aa_qi_decoherence_positive_passed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,127,lemma,proof_statement,aa_module_library_partition,no,lemma aa_module_library_partition:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,134,theorem,axiom_contract,aa_vortex_core_spine_has_wolfram_certificate,no,theorem aa_vortex_core_spine_has_wolfram_certificate:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,145,theorem,proof_statement,aa_dna_tzpqvs_spine_has_wolfram_certificate,no,theorem aa_dna_tzpqvs_spine_has_wolfram_certificate:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,155,theorem,proof_statement,aa_neutrino_piezo_spine_has_wolfram_certificate,no,theorem aa_neutrino_piezo_spine_has_wolfram_certificate:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,166,theorem,proof_statement,aa_quantum_information_curvature_spine_has_wolfram_certificate,no,theorem aa_quantum_information_curvature_spine_has_wolfram_certificate:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,1,theory,theory,TZPID_AA_Spines_Focus,no,theory TZPID_AA_Spines_Focus
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,23,datatype,datatype,aa_registry_id,no,datatype aa_registry_id =
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,123,definition,constant_or_definition,aa_spines_obligations_sha1,no,definition aa_spines_obligations_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,126,definition,constant_or_definition,aa_registry_id_text,no,"definition aa_registry_id_text :: ""aa_registry_id => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,129,definition,constant_or_definition,aa_registry_title,no,"definition aa_registry_title :: ""aa_registry_id => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,132,definition,constant_or_definition,aa_registry_semantic_key,no,"definition aa_registry_semantic_key :: ""aa_registry_id => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,135,definition,constant_or_definition,vortex_core_topological_fluid_dynamics_target_ids,no,"definition vortex_core_topological_fluid_dynamics_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,138,lemma,formal_contract,vortex_core_topological_fluid_dynamics_target_count,no,lemma vortex_core_topological_fluid_dynamics_target_count:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,142,definition,operator_or_carrier,dna_tzpqvs_isomorphism_target_ids,yes,"definition dna_tzpqvs_isomorphism_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,145,lemma,formal_contract,dna_tzpqvs_isomorphism_target_count,no,lemma dna_tzpqvs_isomorphism_target_count:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,149,definition,constant_or_definition,neutrino_piezoelectric_coupling_target_ids,no,"definition neutrino_piezoelectric_coupling_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,152,lemma,formal_contract,neutrino_piezoelectric_coupling_target_count,no,lemma neutrino_piezoelectric_coupling_target_count:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,156,definition,operator_or_carrier,quantum_information_genesis_of_curvature_target_ids,yes,"definition quantum_information_genesis_of_curvature_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,159,lemma,formal_contract,quantum_information_genesis_of_curvature_target_count,no,lemma quantum_information_genesis_of_curvature_target_count:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,164,locale,hypothesis_context,TZPID_AA_Spines_Focus,no,locale TZPID_AA_Spines_Focus = TZPID_Proof_Obligations +
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,165,assumes,hypothesis_or_assumption,assumes@165,no,"assumes vortex_connection_registered: ""aa_equation_registered vortex_connection"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,299,theorem,axiom_contract,vortex_core_topological_fluid_dynamics_registered,no,theorem vortex_core_topological_fluid_dynamics_registered:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,324,theorem,proof_statement,dna_tzpqvs_isomorphism_registered,no,theorem dna_tzpqvs_isomorphism_registered:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,353,theorem,proof_statement,neutrino_piezoelectric_coupling_registered,no,theorem neutrino_piezoelectric_coupling_registered:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,380,theorem,proof_statement,quantum_information_genesis_of_curvature_registered,no,theorem quantum_information_genesis_of_curvature_registered:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,1,theory,theory,TZPID_Axioms,no,theory TZPID_Axioms
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,30,locale,hypothesis_context,TZPID_Axiom_System,no,locale TZPID_Axiom_System =
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,31,assumes,hypothesis_or_assumption,assumes@31,no,"assumes a11_holds: ""a11"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,50,lemma,axiom_contract,at_least_one_axiom_available,no,"lemma at_least_one_axiom_available: ""True"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,53,lemma,axiom_contract,first_promoted_axiom_available,no,"lemma first_promoted_axiom_available: ""a11"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,58,definition,constant_or_definition,promoted_axiom_refs,no,"definition promoted_axiom_refs :: ""(nat * string) list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,79,definition,constant_or_definition,theorem_obligation_refs,no,"definition theorem_obligation_refs :: ""(nat * string * string) list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,549,definition,constant_or_definition,theorem_obligation_sha1,no,definition theorem_obligation_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,552,definition,constant_or_definition,obligation_dependency_sha1,no,definition obligation_dependency_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,555,definition,constant_or_definition,promoted_axiom_count,no,definition promoted_axiom_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,558,definition,constant_or_definition,theorem_obligation_count,no,definition theorem_obligation_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,561,definition,constant_or_definition,obligation_dependency_count,no,definition obligation_dependency_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,564,lemma,formal_contract,promoted_axiom_count_positive,no,lemma promoted_axiom_count_positive:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,568,lemma,formal_contract,theorem_obligation_count_wellformed,no,lemma theorem_obligation_count_wellformed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,572,lemma,formal_contract,dependency_obligation_count_wellformed,no,lemma dependency_obligation_count_wellformed:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,1,theory,theory,TZPID_Bessel_External_Certificates,no,theory TZPID_Bessel_External_Certificates
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,23,definition,operator_or_carrier,bessel_j11_lower,yes,definition bessel_j11_lower :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,26,definition,operator_or_carrier,bessel_j11_upper,yes,definition bessel_j11_upper :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,29,definition,operator_or_carrier,bessel_jhalf_lower,yes,definition bessel_jhalf_lower :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,32,definition,operator_or_carrier,bessel_jhalf_upper,yes,definition bessel_jhalf_upper :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,35,definition,operator_or_carrier,certified_bessel_zero_intervals,yes,"definition certified_bessel_zero_intervals :: ""real \<Rightarrow> real \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,42,definition,operator_or_carrier,bessel_zero_policy,yes,definition bessel_zero_policy :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,46,theorem,proof_statement,bessel_external_interval_bounds_ordered,no,theorem bessel_external_interval_bounds_ordered:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,66,theorem,proof_statement,certified_bessel_intervals_imply_boundary_admissible,no,theorem certified_bessel_intervals_imply_boundary_admissible:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,67,assumes,hypothesis_or_assumption,assumes@67,no,"assumes intervals: ""certified_bessel_zero_intervals full_zero half_zero"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,108,theorem,proof_statement,bessel_drop_interval_for_certified_zeros,no,theorem bessel_drop_interval_for_certified_zeros:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,109,assumes,hypothesis_or_assumption,assumes@109,no,"assumes intervals: ""certified_bessel_zero_intervals full_zero half_zero"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,177,theorem,proof_statement,paper_bessel_representative_intervals_hold,no,theorem paper_bessel_representative_intervals_hold:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,193,definition,operator_or_carrier,radial_phase,yes,"definition radial_phase :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,196,definition,operator_or_carrier,delta_alpha_phase,yes,"definition delta_alpha_phase :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,200,definition,operator_or_carrier,bessel_phase_gradient,yes,"definition bessel_phase_gradient :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,204,definition,operator_or_carrier,bessel_shell_radius,yes,"definition bessel_shell_radius :: ""nat \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,208,theorem,proof_statement,delta_alpha_phase_difference,no,theorem delta_alpha_phase_difference:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,221,theorem,proof_statement,drop_fraction_induces_phase_gradient,no,theorem drop_fraction_induces_phase_gradient:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,222,assumes,hypothesis_or_assumption,assumes@222,no,"assumes admissible: ""boundary_drop_admissible full_zero half_zero"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,246,theorem,proof_statement,drop_fraction_induces_phase_gradient_exists,no,theorem drop_fraction_induces_phase_gradient_exists:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,247,assumes,hypothesis_or_assumption,assumes@247,no,"assumes admissible: ""boundary_drop_admissible full_zero half_zero"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,267,theorem,proof_statement,bessel_shell_radius_solves_delta_alpha_quantization,no,theorem bessel_shell_radius_solves_delta_alpha_quantization:
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,268,assumes,hypothesis_or_assumption,assumes@268,no,"assumes admissible: ""boundary_drop_admissible full_zero half_zero"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,305,theorem,proof_statement,certified_bessel_delta_alpha_phase_bridge,no,theorem certified_bessel_delta_alpha_phase_bridge:
